# brass holder with empty powder container 
#  temperature (K) 	 M/H spline 0.1T (emu) 	 M/H spline 5T (emu)
3.212175217521751733e+02	6.818322940116454158e-10	3.882268857997754903e-10
3.212523252325232193e+02	6.817913836290735011e-10	3.881134998659323715e-10
3.212871287128712652e+02	6.817504578067641376e-10	3.879995864910293118e-10
3.213219321932193111e+02	6.817095165395942854e-10	3.878851409367036717e-10
3.213567356735673002e+02	6.816685598224423526e-10	3.877701584645931737e-10
3.213915391539153461e+02	6.816275876501856094e-10	3.876546343363347648e-10
3.214263426342633920e+02	6.815866000177018434e-10	3.875385638135659607e-10
3.214611461146114380e+02	6.815455969198690488e-10	3.874219421579243804e-10
3.214959495949594839e+02	6.815045783515643928e-10	3.873047646310472811e-10
3.215307530753074730e+02	6.814635443076659728e-10	3.871870264945722302e-10
3.215655565556555189e+02	6.814224947830512663e-10	3.870687230101365365e-10
3.216003600360035648e+02	6.813814297725982674e-10	3.869498494393775090e-10
3.216351635163516107e+02	6.813403492711842466e-10	3.868304010439325081e-10
3.216699669966996566e+02	6.812992532736871982e-10	3.867103730854392047e-10
3.217047704770476457e+02	6.812581417749850130e-10	3.865897608255350111e-10
3.217395739573956917e+02	6.812170147699548581e-10	3.864685595258569258e-10
3.217743774377437376e+02	6.811758722534748311e-10	3.863467644480428265e-10
3.218091809180917835e+02	6.811347142204227195e-10	3.862243708537298670e-10
3.218439843984398294e+02	6.810935406656758972e-10	3.861013740045554595e-10
3.218787878787878753e+02	6.810523515841120482e-10	3.859777691621571197e-10
3.219135913591358644e+02	6.810111469706092701e-10	3.858535515881723633e-10
3.219483948394839103e+02	6.809699268200449368e-10	3.857287165442382923e-10
3.219831983198319563e+02	6.809286911272969392e-10	3.856032592919924742e-10
3.220180018001800022e+02	6.808874398872426512e-10	3.854771750930722694e-10
3.220528052805280481e+02	6.808461730947602737e-10	3.853504592091151420e-10
3.220876087608760372e+02	6.808048907447270773e-10	3.852231069017586593e-10
3.221224122412240831e+02	6.807635928320211596e-10	3.850951134326398717e-10
3.221572157215721290e+02	6.807222793515196876e-10	3.849664740633964500e-10
3.221920192019201750e+02	6.806809502981007591e-10	3.848371840556655997e-10
3.222268226822682209e+02	6.806396056666420580e-10	3.847072386710848880e-10
3.222616261626162100e+02	6.805982454520212684e-10	3.845766331712919342e-10
3.222964296429642559e+02	6.805568696491158676e-10	3.844453628179236851e-10
3.223312331233123018e+02	6.805154782528037465e-10	3.843134228726176565e-10
3.223660366036603477e+02	6.804740712579627958e-10	3.841808085970116225e-10
3.224008400840083937e+02	6.804326486594701827e-10	3.840475152527426335e-10
3.224356435643563827e+02	6.803912104522042116e-10	3.839135381014482051e-10
3.224704470447044287e+02	6.803497566310422563e-10	3.837788724047656979e-10
3.225052505250524746e+02	6.803082871908618976e-10	3.836435135035448907e-10
3.225400540054005205e+02	6.802668021265411297e-10	3.835074609198037575e-10
3.225748574857485664e+02	6.802253014329575332e-10	3.833707203474874525e-10
3.226096609660965555e+02	6.801837851049887921e-10	3.832332979769305095e-10
3.226444644464446014e+02	6.801422531375127974e-10	3.830951999984669972e-10
3.226792679267926474e+02	6.801007055254069230e-10	3.829564326024307773e-10
3.227140714071406933e+02	6.800591422635488527e-10	3.828170019791564870e-10
3.227488748874887392e+02	6.800175633468166844e-10	3.826769143189781949e-10
3.227836783678367283e+02	6.799759687700879987e-10	3.825361758122302796e-10
3.228184818481847742e+02	6.799343585282401694e-10	3.823947926492468097e-10
3.228532853285328201e+02	6.798927326161512941e-10	3.822527710203620089e-10
3.228880888088808661e+02	6.798510910286987468e-10	3.821101171159101008e-10
3.229228922892289120e+02	6.798094337607605217e-10	3.819668371262254125e-10
3.229576957695769011e+02	6.797677608072140961e-10	3.818229372416423226e-10
3.229924992499249470e+02	6.797260721629373607e-10	3.816784236524946929e-10
3.230273027302729929e+02	6.796843678228078963e-10	3.815333025491168504e-10
3.230621062106210388e+02	6.796426477817034904e-10	3.813875801218431740e-10
3.230969096909690847e+02	6.796009120345015167e-10	3.812412625610076286e-10
3.231317131713170738e+02	6.795591605760801763e-10	3.810943560569449034e-10
3.231665166516651198e+02	6.795173934013169466e-10	3.809468667999887048e-10
3.232013201320131657e+02	6.794756105050894080e-10	3.807988009804735151e-10
3.232361236123612116e+02	6.794338118822753482e-10	3.806501647887335061e-10
3.232709270927092575e+02	6.793919975277526580e-10	3.805009644151028499e-10
3.233057305730572466e+02	6.793501674363990213e-10	3.803512060499160285e-10
3.233405340534052925e+02	6.793083216030916053e-10	3.802008958835070588e-10
3.233753375337533384e+02	6.792664600227086111e-10	3.800500401062100610e-10
3.234101410141013844e+02	6.792245826901277226e-10	3.798986449083593622e-10
3.234449444944494303e+02	6.791826896002265206e-10	3.797467164802891860e-10
3.234797479747974762e+02	6.791407807478827925e-10	3.795942610123339111e-10
3.235145514551454653e+02	6.790988561279742223e-10	3.794412846948277613e-10
3.235493549354935112e+02	6.790569157353782873e-10	3.792877937181047015e-10
3.235841584158415571e+02	6.790149595649730852e-10	3.791337942724990589e-10
3.236189618961896031e+02	6.789729876116358865e-10	3.789792925483450054e-10
3.236537653765376490e+02	6.789309998702447887e-10	3.788242947359769197e-10
3.236885688568856381e+02	6.788889963356772691e-10	3.786688070257290771e-10
3.237233723372336840e+02	6.788469770028112186e-10	3.785128356079356497e-10
3.237581758175817299e+02	6.788049418665239077e-10	3.783563866729304991e-10
3.237929792979297758e+02	6.787628909216934340e-10	3.781994664110482627e-10
3.238277827782778218e+02	6.787208241631976883e-10	3.780420810126230088e-10
3.238625862586258108e+02	6.786787415859136310e-10	3.778842366679893231e-10
3.238973897389738568e+02	6.786366431847198766e-10	3.777259395674808605e-10
3.239321932193219027e+02	6.785945289544933854e-10	3.775671959014320514e-10
3.239669966996699486e+02	6.785523988901122552e-10	3.774080118601771195e-10
3.240018001800179945e+02	6.785102529864537562e-10	3.772483936340504952e-10
3.240366036603659836e+02	6.784680912383962965e-10	3.770883474133864021e-10
3.240714071407140295e+02	6.784259136408170431e-10	3.769278793885188054e-10
3.241062106210620755e+02	6.783837201885937833e-10	3.767669957497818254e-10
3.241410141014101214e+02	6.783415108766043047e-10	3.766057026875099958e-10
3.241758175817581673e+02	6.782992856997263947e-10	3.764440063920375403e-10
3.242106210621061564e+02	6.782570446528376340e-10	3.762819130536986826e-10
3.242454245424542023e+02	6.782147877308157067e-10	3.761194288628273877e-10
3.242802280228022482e+02	6.781725149285381933e-10	3.759565600097579828e-10
3.243150315031502942e+02	6.781302262408830882e-10	3.757933126848248981e-10
3.243498349834983401e+02	6.780879216627279720e-10	3.756296930783620990e-10
3.243846384638463292e+02	6.780456011889504254e-10	3.754657073807043260e-10
3.244194419441943751e+02	6.780032648144281323e-10	3.753013617821850273e-10
3.244542454245424210e+02	6.779609125340391906e-10	3.751366624731387884e-10
3.244890489048904669e+02	6.779185443426609740e-10	3.749716156438999880e-10
3.245238523852385129e+02	6.778761602351710631e-10	3.748062274848025396e-10
3.245586558655865019e+02	6.778337602064474523e-10	3.746405041861811838e-10
3.245934593459345479e+02	6.777913442513677222e-10	3.744744519383695239e-10
3.246282628262825938e+02	6.777489123648095569e-10	3.743080769317022487e-10
3.246630663066306397e+02	6.777064645416506404e-10	3.741413853565133235e-10
3.246978697869786856e+02	6.776640007767688635e-10	3.739743834031369202e-10
3.247326732673266747e+02	6.776215210650414968e-10	3.738070772619078827e-10
3.247674767476747206e+02	6.775790254013467412e-10	3.736394731231595559e-10
3.248022802280227666e+02	6.775365137805618673e-10	3.734715771772265770e-10
3.248370837083708125e+02	6.774939861975648693e-10	3.733033956144432213e-10
3.248718871887188584e+02	6.774514426472333278e-10	3.731349346251436091e-10
3.249066906690668475e+02	6.774088831244452371e-10	3.729662003996623258e-10
3.249414941494148934e+02	6.773663076240777643e-10	3.727971991283329748e-10
3.249762976297629393e+02	6.773237161410091105e-10	3.726279370014900382e-10
3.250111011101109852e+02	6.772811086701164425e-10	3.724584202094678946e-10
3.250459045904590312e+02	6.772384852062779617e-10	3.722886549426005611e-10
3.250807080708070771e+02	6.771958457443711451e-10	3.721186473912224162e-10
3.251155115511550662e+02	6.771531902792740904e-10	3.719484037456678387e-10
3.251503150315031121e+02	6.771105188058637580e-10	3.717779301962706904e-10
3.251851185118511580e+02	6.770678313190182454e-10	3.716072329333652982e-10
3.252199219921992039e+02	6.770251278136154435e-10	3.714363181472860928e-10
3.252547254725472499e+02	6.769824082845326228e-10	3.712651920283669874e-10
3.252895289528952389e+02	6.769396727266478810e-10	3.710938607669426710e-10
3.253243324332432849e+02	6.768969211348386952e-10	3.709223305533467985e-10
3.253591359135913308e+02	6.768541535039827495e-10	3.707506075779139039e-10
3.253939393939393767e+02	6.768113698289578315e-10	3.705786980309781589e-10
3.254287428742874226e+02	6.767685701046417285e-10	3.704066081028738908e-10
3.254635463546354117e+02	6.767257543259121246e-10	3.702343439839353230e-10
3.254983498349834576e+02	6.766829224876464970e-10	3.700619118644963691e-10
3.255331533153315036e+02	6.766400745847228401e-10	3.698893179348916662e-10
3.255679567956795495e+02	6.765972106120186311e-10	3.697165683854551279e-10
3.256027602760275954e+02	6.765543305644114506e-10	3.695436694065211845e-10
3.256375637563755845e+02	6.765114344367794997e-10	3.693706271884241631e-10
3.256723672367236304e+02	6.764685222240001522e-10	3.691974479214978738e-10
3.257071707170716763e+02	6.764255939209510923e-10	3.690241377960766952e-10
3.257419741974197223e+02	6.763826495225100038e-10	3.688507030024951095e-10
3.257767776777677682e+02	6.763396890235546745e-10	3.686771497310870819e-10
3.258115811581157573e+02	6.762967124189629949e-10	3.685034841721872495e-10
3.258463846384638032e+02	6.762537197036122358e-10	3.683297125161291123e-10
3.258811881188118491e+02	6.762107108723802878e-10	3.681558409532474108e-10
3.259159915991598950e+02	6.761676859201449384e-10	3.679818756738762136e-10
3.259507950795079410e+02	6.761246448417839751e-10	3.678078228683498478e-10
3.259855985598559300e+02	6.760815876321748752e-10	3.676336887270026920e-10
3.260204020402039760e+02	6.760385142861954261e-10	3.674594794401683495e-10
3.260552055205520219e+02	6.759954247987232085e-10	3.672852011981817161e-10
3.260900090009000678e+02	6.759523191646362166e-10	3.671108601913766017e-10
3.261248124812481137e+02	6.759091973788119276e-10	3.669364626100874886e-10
3.261596159615961028e+02	6.758660594361281291e-10	3.667620146446486520e-10
3.261944194419441487e+02	6.758229053314624017e-10	3.665875224853940572e-10
3.262292229222921947e+02	6.757797350596927396e-10	3.664129923226579276e-10
3.262640264026402406e+02	6.757365486156965168e-10	3.662384303467745905e-10
3.262988298829882865e+02	6.756933459943515206e-10	3.660638427480783210e-10
3.263336333633362756e+02	6.756501271905356419e-10	3.658892357169036014e-10
3.263684368436843215e+02	6.756068921991263580e-10	3.657146154435841383e-10
3.264032403240323674e+02	6.755636410150014563e-10	3.655399881184542071e-10
3.264380438043804133e+02	6.755203736330384141e-10	3.653653599318483931e-10
3.264728472847284593e+02	6.754770900481154325e-10	3.651907370741004032e-10
3.265076507650764484e+02	6.754337902551096784e-10	3.650161257355453398e-10
3.265424542454244943e+02	6.753904742488993530e-10	3.648415321065165477e-10
3.265772577257725402e+02	6.753471420243616233e-10	3.646669623773485608e-10
3.266120612061205861e+02	6.753037935763747938e-10	3.644924227383757576e-10
3.266468646864686320e+02	6.752604288998160315e-10	3.643179193799320518e-10
3.266816681668166780e+02	6.752170479895634341e-10	3.641434584923520805e-10
3.267164716471646670e+02	6.751736508404943754e-10	3.639690462659700156e-10
3.267512751275127130e+02	6.751302374474868498e-10	3.637946888911195639e-10
3.267860786078607589e+02	6.750868078054182309e-10	3.636203925581353108e-10
3.268208820882088048e+02	6.750433619091666166e-10	3.634461634573514283e-10
3.268556855685568507e+02	6.749998997536092772e-10	3.632720077791022951e-10
3.268904890489048398e+02	6.749564213336244139e-10	3.630979317137221865e-10
3.269252925292528857e+02	6.749129266440892970e-10	3.629239414515450161e-10
3.269600960096009317e+02	6.748694156798818175e-10	3.627500431829049557e-10
3.269948994899489776e+02	6.748258884358796593e-10	3.625762430981364874e-10
3.270297029702970235e+02	6.747823449069604032e-10	3.624025473875739901e-10
3.270645064506450126e+02	6.747387850880020434e-10	3.622289622415515839e-10
3.270993099309930585e+02	6.746952089738820571e-10	3.620554938504031306e-10
3.271341134113411044e+02	6.746516165594778183e-10	3.618821484044631123e-10
3.271689168916891504e+02	6.746080078396677347e-10	3.617089320940655976e-10
3.272037203720371963e+02	6.745643828093291803e-10	3.615358511095451719e-10
3.272385238523851854e+02	6.745207414633397356e-10	3.613629116412361624e-10
3.272733273327332313e+02	6.744770837965772916e-10	3.611901198794720689e-10
3.273081308130812772e+02	6.744334098039194289e-10	3.610174820145876837e-10
3.273429342934293231e+02	6.743897194802439349e-10	3.608450042369169203e-10
3.273777377737773691e+02	6.743460128204281835e-10	3.606726927367942090e-10
3.274125412541253581e+02	6.743022898193505826e-10	3.605005537045540837e-10
3.274473447344734041e+02	6.742585504718879890e-10	3.603285933305300443e-10
3.274821482148214500e+02	6.742147947729188106e-10	3.601568178050568315e-10
3.275169516951694959e+02	6.741710227173204212e-10	3.599852333184684102e-10
3.275517551755175418e+02	6.741272342999707117e-10	3.598138460610992110e-10
3.275865586558655309e+02	6.740834295157469526e-10	3.596426622232835610e-10
3.276213621362135768e+02	6.740396083595273448e-10	3.594716879953554252e-10
3.276561656165616228e+02	6.739957708261891589e-10	3.593009295676489239e-10
3.276909690969096687e+02	6.739519169106104926e-10	3.591303931304984358e-10
3.277257725772577146e+02	6.739080466076689264e-10	3.589600842664532191e-10
3.277605760576057037e+02	6.738641599122421444e-10	3.587900023751646104e-10
3.277953795379537496e+02	6.738202568192075205e-10	3.586201432499817715e-10
3.278301830183017955e+02	6.737763373234431523e-10	3.584505026392190495e-10
3.278649864986498415e+02	6.737324014198267240e-10	3.582810762911903263e-10
3.278997899789978874e+02	6.736884491032358161e-10	3.581118599542094324e-10
3.279345934593458765e+02	6.736444803685481127e-10	3.579428493765907149e-10
3.279693969396939224e+02	6.736004952106415047e-10	3.577740403066474353e-10
3.280042004200419683e+02	6.735564936243933659e-10	3.576054284926939927e-10
3.280390039003900142e+02	6.735124756046815871e-10	3.574370096830441138e-10
3.280738073807380601e+02	6.734684411463841627e-10	3.572687796260118875e-10
3.281086108610860492e+02	6.734243902443782597e-10	3.571007340699114025e-10
3.281434143414340951e+02	6.733803228935417690e-10	3.569328687630562305e-10
3.281782178217821411e+02	6.733362390887525813e-10	3.567651794537602536e-10
3.282130213021301870e+02	6.732921388248882774e-10	3.565976618903377155e-10
3.282478247824782329e+02	6.732480220968265414e-10	3.564303118211024465e-10
3.282826282628262788e+02	6.732038888994447470e-10	3.562631249943683803e-10
3.283174317431742679e+02	6.731597392276214055e-10	3.560960971584496056e-10
3.283522352235223138e+02	6.731155730762334772e-10	3.559292240616596425e-10
3.283870387038703598e+02	6.730713904401591631e-10	3.557625014523126831e-10
3.284218421842184057e+02	6.730271913142756304e-10	3.555959250787227128e-10
3.284566456645664516e+02	6.729829756934610800e-10	3.554294906892035102e-10
3.284914491449144407e+02	6.729387435725927824e-10	3.552631940320693707e-10
3.285262526252624866e+02	6.728944949465490421e-10	3.550970308556338145e-10
3.285610561056105325e+02	6.728502298102068193e-10	3.549309969082107752e-10
3.285958595859585785e+02	6.728059481584444185e-10	3.547650879381143933e-10
3.286306630663066244e+02	6.727616499861391101e-10	3.545992996936584474e-10
3.286654665466546135e+02	6.727173352881689918e-10	3.544336279231573879e-10
3.287002700270026594e+02	6.726730040594114374e-10	3.542680683749242182e-10
3.287350735073507053e+02	6.726286562947445447e-10	3.541026167972736989e-10
3.287698769876987512e+02	6.725842919890453772e-10	3.539372689385190916e-10
3.288046804680467972e+02	6.725399111371921361e-10	3.537720205469748988e-10
3.288394839483947862e+02	6.724955137340626087e-10	3.536068673709550023e-10
3.288742874287428322e+02	6.724510997745340655e-10	3.534418051587729222e-10
3.289090909090908781e+02	6.724066692534843975e-10	3.532768296587427990e-10
3.289438943894389240e+02	6.723622221657914953e-10	3.531119366191787730e-10
3.289786978697869699e+02	6.723177585063329398e-10	3.529471217883943645e-10
3.290135013501349590e+02	6.722732782699862081e-10	3.527823809147041274e-10
3.290483048304830049e+02	6.722287814516292946e-10	3.526177097464213233e-10
3.290831083108310509e+02	6.721842680461395730e-10	3.524531040318601443e-10
3.291179117911790968e+02	6.721397380483952444e-10	3.522885595193346792e-10
3.291527152715271427e+02	6.720951914532736828e-10	3.521240719571587583e-10
3.291875187518751318e+02	6.720506282556526754e-10	3.519596370936464185e-10
3.292223222322231777e+02	6.720060484504098031e-10	3.517952506771112835e-10
3.292571257125712236e+02	6.719614520324229566e-10	3.516309084558673901e-10
3.292919291929192696e+02	6.719168389965695098e-10	3.514666061782288789e-10
3.293267326732673155e+02	6.718722093377275603e-10	3.513023395925094767e-10
3.293615361536153046e+02	6.718275630507747923e-10	3.511381044470234792e-10
3.293963396339633505e+02	6.717829001305885796e-10	3.509738964900843028e-10
3.294311431143113964e+02	6.717382205720467096e-10	3.508097114700060365e-10
3.294659465946594423e+02	6.716935243700270732e-10	3.506455451351027688e-10
3.295007500750074882e+02	6.716488115194072510e-10	3.504813932336883302e-10
3.295355535553554773e+02	6.716040820150649271e-10	3.503172515140768611e-10
3.295703570357035233e+02	6.715593358518779924e-10	3.501531157245820365e-10
3.296051605160515692e+02	6.715145730247239241e-10	3.499889816135178937e-10
3.296399639963996151e+02	6.714697935284804063e-10	3.498248449291982110e-10
3.296747674767476610e+02	6.714249973580254332e-10	3.496607014199371290e-10
3.297095709570956501e+02	6.713801845082364820e-10	3.494965468340486848e-10
3.297443744374436960e+02	6.713353549739910301e-10	3.493323769198464500e-10
3.297791779177917419e+02	6.712905087501671752e-10	3.491681874256444618e-10
3.298139813981397879e+02	6.712456458316424977e-10	3.490039740997567055e-10
3.298487848784878338e+02	6.712007662132946819e-10	3.488397326904972699e-10
3.298835883588358797e+02	6.711558698900014117e-10	3.486754589461798300e-10
3.299183918391838688e+02	6.711109568566404747e-10	3.485111486151189400e-10
3.299531953195319147e+02	6.710660271080892446e-10	3.483467974456275513e-10
3.299879987998799606e+02	6.710210806392261294e-10	3.481824011860202178e-10
3.300228022802280066e+02	6.709761174449279858e-10	3.480179555846107698e-10
3.300576057605760525e+02	6.709311375200731184e-10	3.478534563897129342e-10
3.300924092409240416e+02	6.708861408595389011e-10	3.476888993496413168e-10
3.301272127212720875e+02	6.708411274582031211e-10	3.475242802127089205e-10
3.301620162016201334e+02	6.707960973109436695e-10	3.473595947272301961e-10
3.301968196819681793e+02	6.707510504126379201e-10	3.471948386415190255e-10
3.302316231623162253e+02	6.707059867581638670e-10	3.470300077038892907e-10
3.302664266426642143e+02	6.706609063423990911e-10	3.468650976626550804e-10
3.303012301230122603e+02	6.706158091602213797e-10	3.467001042661300698e-10
3.303360336033603062e+02	6.705706952065080033e-10	3.465350232626282958e-10
3.303708370837083521e+02	6.705255644761373698e-10	3.463698504004636923e-10
3.304056405640563980e+02	6.704804169639865427e-10	3.462045814279502445e-10
3.304404440444043871e+02	6.704352526649337232e-10	3.460392120934021446e-10
3.304752475247524330e+02	6.703900715738561818e-10	3.458737381451328092e-10
3.305100510051004790e+02	6.703448736856321194e-10	3.457081553314563789e-10
3.305448544854485249e+02	6.702996589951388066e-10	3.455424594006867355e-10
3.305796579657965708e+02	6.702544274972540308e-10	3.453766461011379678e-10
3.306144614461445599e+02	6.702091791868556828e-10	3.452107111811241129e-10
3.306492649264926058e+02	6.701639140588210331e-10	3.450446503889587425e-10
3.306840684068406517e+02	6.701186321080284895e-10	3.448784594729559970e-10
3.307188718871886977e+02	6.700733333293551158e-10	3.447121341814296035e-10
3.307536753675367436e+02	6.700280177176789062e-10	3.445456702626938056e-10
3.307884788478847327e+02	6.699826852678774413e-10	3.443790634650626921e-10
3.308232823282327786e+02	6.699373359748286119e-10	3.442123095368496280e-10
3.308580858085808245e+02	6.698919698334097921e-10	3.440454042263689089e-10
3.308928892889288704e+02	6.698465868384990793e-10	3.438783432819342100e-10
3.309276927692769164e+02	6.698011869849737441e-10	3.437111224518597232e-10
3.309624962496249054e+02	6.697557702677121942e-10	3.435437374844595375e-10
3.309972997299729514e+02	6.697103366815910799e-10	3.433761841280470695e-10
3.310321032103209973e+02	6.696648862214890157e-10	3.432084581309365113e-10
3.310669066906690432e+02	6.696194188822830652e-10	3.430405552414419517e-10
3.311017101710170891e+02	6.695739346588516364e-10	3.428724712078770658e-10
3.311365136513650782e+02	6.695284335460717929e-10	3.427042017785560458e-10
3.311713171317131241e+02	6.694829155388217357e-10	3.425357427017927220e-10
3.312061206120611700e+02	6.694373806319784252e-10	3.423670897259008211e-10
3.312409240924092160e+02	6.693918288204204759e-10	3.421982385991945872e-10
3.312757275727572619e+02	6.693462600990250549e-10	3.420291850699876952e-10
3.313105310531052510e+02	6.693006744626699497e-10	3.418599248865945442e-10
3.313453345334532969e+02	6.692550719062327409e-10	3.416904537973283441e-10
3.313801380138013428e+02	6.692094524245915262e-10	3.415207675505034937e-10
3.314149414941493887e+02	6.691638160126234727e-10	3.413508618944338234e-10
3.314497449744974347e+02	6.691181626652066779e-10	3.411807325774333184e-10
3.314845484548454806e+02	6.690724923772188260e-10	3.410103753478157574e-10
3.315193519351934697e+02	6.690268051435376010e-10	3.408397859538955394e-10
3.315541554155415156e+02	6.689811009590402734e-10	3.406689601439859774e-10
3.315889588958895615e+02	6.689353798186052511e-10	3.404978936664014189e-10
3.316237623762376074e+02	6.688896417171095976e-10	3.403265822694554873e-10
3.316585658565856534e+02	6.688438866494312038e-10	3.401550217014623746e-10
3.316933693369336424e+02	6.687981146104482708e-10	3.399832077107361181e-10
3.317281728172816884e+02	6.687523255950377589e-10	3.398111360455901343e-10
3.317629762976297343e+02	6.687065195980778691e-10	3.396388024543389772e-10
3.317977797779777802e+02	6.686606966144460787e-10	3.394662026852960119e-10
3.318325832583258261e+02	6.686148566390201750e-10	3.392933324867754823e-10
3.318673867386738152e+02	6.685689996666777389e-10	3.391201876070916320e-10
3.319021902190218611e+02	6.685231256922967645e-10	3.389467637945577745e-10
3.319369936993699071e+02	6.684772347107546256e-10	3.387730567974881536e-10
3.319717971797179530e+02	6.684313267169292133e-10	3.385990623641965477e-10
3.320066006600659989e+02	6.683854017056980046e-10	3.384247762429970975e-10
3.320414041404139880e+02	6.683394596719390973e-10	3.382501941822038398e-10
3.320762076207620339e+02	6.682935006105297618e-10	3.380753119301302949e-10
3.321110111011100798e+02	6.682475245163478889e-10	3.379001252350904997e-10
3.321458145814581258e+02	6.682015313842714730e-10	3.377246298453986981e-10
3.321806180618061717e+02	6.681555212091776811e-10	3.375488215093684618e-10
3.322154215421541608e+02	6.681094939859446108e-10	3.373726959753142416e-10
3.322502250225022067e+02	6.680634497094497394e-10	3.371962489915494540e-10
3.322850285028502526e+02	6.680173883745707510e-10	3.370194763063880327e-10
3.323198319831982985e+02	6.679713099761856397e-10	3.368423736681442216e-10
3.323546354635463445e+02	6.679252145091717796e-10	3.366649368251316442e-10
3.323894389438943335e+02	6.678791019684072681e-10	3.364871615256648027e-10
3.324242424242423795e+02	6.678329723487693759e-10	3.363090435180569587e-10
3.324590459045904254e+02	6.677868256451357868e-10	3.361305785506222528e-10
3.324938493849384713e+02	6.677406618523847021e-10	3.359517623716747219e-10
3.325286528652865172e+02	6.676944809653933921e-10	3.357725907295282480e-10
3.325634563456345063e+02	6.676482829790396443e-10	3.355930593724971266e-10
3.325982598259825522e+02	6.676020678882012462e-10	3.354131640488944126e-10
3.326330633063305982e+02	6.675558356877557784e-10	3.352329005070347633e-10
3.326678667866786441e+02	6.675095863725810283e-10	3.350522644952319574e-10
3.327026702670266900e+02	6.674633199375546801e-10	3.348712517617998250e-10
3.327374737473746791e+02	6.674170363775545212e-10	3.346898580550525067e-10
3.327722772277227250e+02	6.673707356874581322e-10	3.345080791233035742e-10
3.328070807080707709e+02	6.673244178621433006e-10	3.343259107148673230e-10
3.328418841884188168e+02	6.672780828964874003e-10	3.341433485780574283e-10
3.328766876687668628e+02	6.672317307853689425e-10	3.339603884611880306e-10
3.329114911491148519e+02	6.671853615236646806e-10	3.337770261125732185e-10
3.329462946294628978e+02	6.671389751062529192e-10	3.335932572805262538e-10
3.329810981098109437e+02	6.670925715280111354e-10	3.334090777133616386e-10
3.330159015901589896e+02	6.670461507838171168e-10	3.332244831593931517e-10
3.330507050705070355e+02	6.669997128685482372e-10	3.330394693669346231e-10
3.330855085508550815e+02	6.669532577770826976e-10	3.328540320843001418e-10
3.331203120312030705e+02	6.669067855042980787e-10	3.326681670598040032e-10
3.331551155115511165e+02	6.668602960450718578e-10	3.324818700417593138e-10
3.331899189918991624e+02	6.668137893942820291e-10	3.322951370064354227e-10
3.332247224722472083e+02	6.667672655468058631e-10	3.321079701341958455e-10
3.332595259525952542e+02	6.667207244975215608e-10	3.319203783956779955e-10
3.332943294329432433e+02	6.666741662413065995e-10	3.317323711070096221e-10
3.333291329132912892e+02	6.666275907730384564e-10	3.315439575843176474e-10
3.333639363936393352e+02	6.665809980875952293e-10	3.313551471437298208e-10
3.333987398739873811e+02	6.665343881798544986e-10	3.311659491013734781e-10
3.334335433543354270e+02	6.664877610446937419e-10	3.309763727733762134e-10
3.334683468346834161e+02	6.664411166769911599e-10	3.307864274758658278e-10
3.335031503150314620e+02	6.663944550716238165e-10	3.305961225249692951e-10
3.335379537953795079e+02	6.663477762234697059e-10	3.304054672368140546e-10
3.335727572757275539e+02	6.663010801274066155e-10	3.302144709275278037e-10
3.336075607560755998e+02	6.662543667783122294e-10	3.300231429132381369e-10
3.336423642364235889e+02	6.662076361710641283e-10	3.298314925100726482e-10
3.336771677167716348e+02	6.661608883005403064e-10	3.296395290341582599e-10
3.337119711971196807e+02	6.661141231616178273e-10	3.294472618016226179e-10
3.337467746774677266e+02	6.660673407491754091e-10	3.292547001285935749e-10
3.337815781578157726e+02	6.660205410580895986e-10	3.290618533311981566e-10
3.338163816381637616e+02	6.659737240832389068e-10	3.288687307255644223e-10
3.338511851185118076e+02	6.659268898195005010e-10	3.286753416278191909e-10
3.338859885988598535e+02	6.658800382617526854e-10	3.284816953540901600e-10
3.339207920792078994e+02	6.658331694048729375e-10	3.282878012205048722e-10
3.339555955595559453e+02	6.657862832437385277e-10	3.280936685431908182e-10
3.339903990399039344e+02	6.657393797732276569e-10	3.278993066382756441e-10
3.340252025202519803e+02	6.656924589882179060e-10	3.277047248218864270e-10
3.340600060006000263e+02	6.656455208835868554e-10	3.275099324101508647e-10
3.340948094809480722e+02	6.655985654542120860e-10	3.273149387191963445e-10
3.341296129612961181e+02	6.655515926949719020e-10	3.271197530651504091e-10
3.341644164416441072e+02	6.655046026007433673e-10	3.269243847641408593e-10
3.341992199219921531e+02	6.654575951664045794e-10	3.267288431322945658e-10
3.342340234023401990e+02	6.654105703868327055e-10	3.265331374857391744e-10
3.342688268826882450e+02	6.653635282569061533e-10	3.263372771406023827e-10
3.343036303630362909e+02	6.653164687715021933e-10	3.261412714130114749e-10
3.343384338433842800e+02	6.652693919254987164e-10	3.259451296190944070e-10
3.343732373237323259e+02	6.652222977137731998e-10	3.257488610749779461e-10
3.344080408040803718e+02	6.651751861312035344e-10	3.255524750967897898e-10
3.344428442844284177e+02	6.651280571726674043e-10	3.253559810006574807e-10
3.344776477647764636e+02	6.650809108330423901e-10	3.251593881027086130e-10
3.345124512451244527e+02	6.650337471072062792e-10	3.249627057190707810e-10
3.345472547254724986e+02	6.649865659900369625e-10	3.247659431658709068e-10
3.345820582058205446e+02	6.649393674764116071e-10	3.245691097592368432e-10
3.346168616861685905e+02	6.648921515612084141e-10	3.243722148152960809e-10
3.346516651665166364e+02	6.648449182393050674e-10	3.241752676501759557e-10
