Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistivity (Ohm-m),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm-m),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm-m),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm-m),Bridge 2 Std. Dev. (Ohm-m),Bridge 3 Std. Dev. (Ohm-m),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,22121650.56,4369,185.145095825195,0.0979999974370003,284.35400390625,0.0649271697998047,500,7.91841089725494e-006,500,0.0517944374084473,500,,,6.76656324592519e-007,3.92492123576454e-008,8.06481524644666e-007,,25,64.9271697998047,0.00791841089725494,51.7944374084473,,,,,0.00,0.00,0.00,0.00
,22122216.31,4369,182.421699523926,0.0979999974370003,284.35400390625,0.063817693939209,500,7.89842188358307e-006,500,0.0523179092407227,500,,,6.84776099876243e-007,3.75335195863338e-008,7.82672321075548e-007,,25,63.817693939209,0.00789842188358307,52.3179092407227,,,,,0.00,0.00,0.00,0.00
,22122777.25,4369,179.737495422363,0.0979999974370003,284.35400390625,0.0627272300720215,500,7.88148462772369e-006,500,0.0528475761413574,500,,,7.12194496827437e-007,4.88867407879664e-008,6.01997936082163e-007,,25,62.7272300720215,0.00788148462772369,52.8475761413574,,,,,0.00,0.00,0.00,0.00
,22123337.69,4369,177.093246459961,0.0979999974370003,284.35400390625,0.0616472778320313,500,7.88194239139557e-006,500,0.0533815841674805,500,,,6.60548701892291e-007,4.10855469293149e-008,7.04881997661693e-007,,25,61.6472778320313,0.00788194239139557,53.3815841674805,,,,,0.00,0.00,0.00,0.00
,22123893.38,4369,174.488105773926,0.0979999974370003,284.35400390625,0.0605907569885254,500,7.8625637292862e-006,500,0.0539261116027832,500,,,1.11068309667406e-006,3.56108885553649e-008,1.9414667232313e-006,,25,60.5907569885254,0.00786256372928619,53.9261116027832,,,,,0.00,0.00,0.00,0.00
,22124448.86,4369,171.921051025391,0.0979999974370003,284.35400390625,0.059542724609375,500,7.85188257694245e-006,500,0.0544707450866699,500,,,8.08715178998359e-007,4.23513181190121e-008,5.14404623754772e-007,,25,59.542724609375,0.00785188257694244,54.4707450866699,,,,,0.00,0.00,0.00,0.00
,22124999.08,4369,169.392448425293,0.0979999974370003,284.35400390625,0.0585060116577148,500,7.82807886600494e-006,500,0.0550171165466309,500,,,7.90532692857346e-007,3.61881090733253e-008,9.09146870097103e-007,,25,58.5060116577148,0.00782807886600494,55.0171165466309,,,,,0.00,0.00,0.00,0.00
,22125550.28,4369,166.901504516602,0.0979999974370003,284.35400390625,0.0574868545532227,500,7.83174097537994e-006,500,0.0555686721801758,500,,,6.78115722198506e-007,3.67397927800445e-008,8.09795287912484e-007,,25,57.4868545532227,0.00783174097537994,55.5686721801758,,,,,0.00,0.00,0.00,0.00
,22126096.02,4369,164.446449279785,0.0979999974370003,284.35400390625,0.0564793701171875,500,7.82350122928619e-006,500,0.056121639251709,500,,,7.05708720708668e-007,5.14101189895926e-008,7.92649622615109e-007,,25,56.4793701171875,0.00782350122928619,56.121639251709,,,,,0.00,0.00,0.00,0.00
,22126640.75,4369,162.023643493652,0.0979999974370003,284.35400390625,0.055486255645752,500,7.79893457889557e-006,500,0.0566859970092774,500,,,7.75199759166226e-007,3.04044534163959e-008,7.69245104049082e-007,,25,55.486255645752,0.00779893457889557,56.6859970092773,,,,,0.00,0.00,0.00,0.00
