#  temperature dependence of magnetization of quartz holder at 4T
#   temperature (K) 	 M/H (emu)
2.794059753417969887e+02	-5.356319856232980617e-08
2.799214935302730396e+02	-8.300233392167200294e-08
2.804141845703130116e+02	-4.609791289556840364e-08
2.809194946289059658e+02	-5.150611052970309818e-08
2.814054107666019604e+02	-8.143918569628049983e-08
2.819097747802730396e+02	-5.584584700050950037e-08
2.824208374023440342e+02	-6.277678498710759726e-08
2.829296417236329830e+02	-6.615388274005969398e-08
2.834146881103519604e+02	-9.866013621005489494e-08
2.839143066406250000e+02	-6.888944188973259342e-08
2.844275360107420170e+02	-8.285280427815111233e-08
2.849266815185549717e+02	-6.444986230500469303e-08
2.854149475097660229e+02	-4.179735414741760157e-08
2.859001617431640057e+02	-8.877443469561140580e-08
2.864254150390619884e+02	-6.850098519400959870e-08
2.869299316406250000e+02	-8.909707851740358948e-08
2.874174194335940342e+02	-8.042360694889160344e-08
2.879116058349609943e+02	-4.786334807590630329e-08
2.883935241699219887e+02	-8.478372062462479657e-08
2.888786163330079830e+02	-6.191661569508128902e-08
2.893890380859369884e+02	-6.376922441941670056e-08
2.898869934082030113e+02	-3.010583409481860031e-08
2.903992462158200283e+02	-6.941083380113678630e-08
2.908973236083980396e+02	-5.219521557933889550e-08
2.913854827880859943e+02	-6.024279559129610108e-08
2.918863067626950283e+02	-7.607446002571990186e-08
2.923911895751950283e+02	-5.507866176380720311e-08
2.928845672607420170e+02	-7.563399659723849697e-08
2.933981628417969887e+02	-1.868180834878259768e-08
2.938993682861329830e+02	-5.957299239540510206e-08
2.943864746093750000e+02	-4.593439890874730529e-08
2.948749389648440342e+02	-3.572101414512779676e-08
2.953641815185549717e+02	-3.331126003550310454e-08
2.958602447509769604e+02	-3.816391265074950133e-08
2.963639678955079830e+02	-5.347010234948660247e-08
2.968773956298829830e+02	-6.323984395290420619e-08
2.973899688720700283e+02	-8.023635768868769746e-08
2.978784332275390057e+02	-6.111968960184409762e-08
2.983780212402339771e+02	-3.493718990246810487e-08
2.988643341064450283e+02	-4.601104489358339815e-08
2.992363128662109943e+02	-5.175182431660009317e-08
2.994731292724609943e+02	-4.161946860952169999e-08
2.996245269775390057e+02	-8.961085825281329701e-08
2.997205810546869884e+02	-5.475519686108849210e-08
2.997876739501950283e+02	-4.657230471799599375e-08
2.998367614746089771e+02	-6.766237564169950605e-08
2.998734130859369884e+02	-4.101306312733709831e-08
2.999019317626950283e+02	-7.177943952518220005e-08
2.999229125976559658e+02	-5.051109825815740425e-08
