#  temperature dependence of magnetization of quartz holder at 6T
#   temperature (K) 	 M/H (emu)
2.803898620605469887e+02	-9.976218197213030192e-08
2.808883514404299717e+02	-1.197450825767529899e-07
2.813837738037109943e+02	-6.014478689940249780e-08
2.818808288574219887e+02	-1.313936430132570124e-07
2.823871917724609943e+02	-1.128254403916140108e-07
2.828803405761719887e+02	-9.587463424682629983e-08
2.833856964111329830e+02	-1.046172047907219870e-07
2.838928375244140057e+02	-1.263368021342659963e-07
2.843852233886719887e+02	-1.075789559830480112e-07
2.848793334960940342e+02	-4.932949757187790165e-08
2.853803405761719887e+02	-5.920948994921590310e-08
2.858725128173829830e+02	-1.084051925144259972e-07
2.863719482421869884e+02	-8.073431652470129076e-08
2.868617553710940342e+02	-1.172153464431849944e-07
2.873596954345700283e+02	-1.388155566678839911e-07
2.878613739013670170e+02	-1.173975082544249991e-07
2.883551483154299717e+02	-9.220126482034500141e-08
2.888455810546869884e+02	-1.073959100997870014e-07
2.893405456542969887e+02	-8.126123654641679652e-08
2.898317718505859943e+02	-1.049569914987889947e-07
2.903407592773440342e+02	-9.344613915857849390e-08
2.908426361083980396e+02	-1.074834611547490169e-07
2.913530731201170170e+02	-1.031141721570569893e-07
2.918575439453130116e+02	-7.376194214582338933e-08
2.923475646972660229e+02	-7.570573999783620099e-08
2.928379364013670170e+02	-9.577559458184570491e-08
2.933536376953130116e+02	-8.721254603393480904e-08
2.938371429443359943e+02	-7.147261458887629389e-08
2.943359069824219887e+02	-1.049045848399199998e-07
2.948339233398440342e+02	-7.402241939150219891e-08
2.953319702148440342e+02	-7.676226904537151086e-08
2.958207702636719887e+02	-6.801443854063990486e-08
2.963330841064450283e+02	-8.138342506109030716e-08
2.968329925537109943e+02	-7.592538276547919492e-08
2.973334655761719887e+02	-1.002157769044309937e-07
2.978262786865230396e+02	-8.815616564934419410e-08
2.983341064453130116e+02	-9.225470313763220897e-08
2.988190002441410229e+02	-5.922587731027120028e-08
2.991953430175780113e+02	-9.264059521730289013e-08
2.994402465820309658e+02	-9.470453419163050095e-08
2.996025390625000000e+02	-8.628108378848299929e-08
2.997131500244140057e+02	-8.358811976340300408e-08
2.997824554443359943e+02	-1.045348830417799945e-07
2.998307800292969887e+02	-7.364310616416960356e-08
2.998690948486329830e+02	-7.668490184244450326e-08
2.998981933593750000e+02	-9.370280523543060681e-08
2.999203033447269604e+02	-9.736592002417900625e-08
