#  temperature dependence of magnetization of quartz holder at 1T
#   temperature (K) 	 M/H (emu)
1.997044277191160333e+01	3.920722324158350094e-08
1.946943092346189630e+01	4.255552857233399744e-08
1.895770359039310193e+01	4.097721470152130182e-08
1.846840763092039950e+01	4.476277804586790339e-08
1.796582984924319959e+01	5.021098077612719621e-08
1.746937942504880326e+01	4.871677772741440235e-08
1.696322917938229935e+01	4.398785375122630064e-08
1.647114753723139913e+01	5.241243797699349368e-08
1.598397397994999913e+01	5.920386907089240255e-08
1.548997926712039863e+01	3.933920965906039768e-08
1.498520040512089935e+01	5.645110563215620390e-08
1.449756240844730115e+01	4.816213938989360605e-08
1.400387334823609997e+01	4.950131299908499749e-08
1.353026056289670009e+01	6.318456751375378923e-08
1.301867055892940073e+01	6.896706537998960342e-08
1.253312826156619941e+01	5.599065059620169187e-08
1.205534601211549983e+01	5.328627718310570339e-08
1.157510614395140003e+01	7.481275808775300235e-08
1.106450843811039952e+01	7.317640973076759781e-08
1.058343935012819870e+01	7.582699914635599498e-08
1.003098249435419831e+01	9.297845138606419255e-08
9.441219329833980822e+00	9.271368735288670583e-08
8.900344371795650744e+00	8.673733946864670993e-08
8.383501052856450642e+00	1.006926343973159938e-07
7.855931520462039686e+00	1.111132807292130006e-07
7.369098901748659891e+00	1.183805136239780173e-07
6.882766485214230734e+00	1.178852459253969962e-07
6.394336938858029562e+00	1.419325319709019839e-07
5.904443502426150125e+00	1.483196843536259976e-07
5.443231344223019796e+00	1.503842631082269941e-07
4.957220554351809305e+00	1.680901718638350137e-07
4.492861270904540127e+00	1.835205974387669974e-07
4.042989015579220080e+00	2.104485056410080234e-07
3.592657327651979760e+00	2.159558728170830175e-07
3.148257136344910112e+00	2.496421647052430388e-07
2.883058190345760163e+00	2.755569788156680154e-07
2.826107382774349919e+00	2.773375670674809800e-07
2.827102065086359861e+00	2.817826309163839656e-07
2.829362273216249779e+00	2.814230366211789602e-07
2.830698251724240055e+00	2.874045872125109934e-07
2.831625819206240013e+00	2.793427095168460497e-07
2.831909298896789995e+00	2.667401616302699832e-07
2.831626892089839753e+00	2.865060373483049903e-07
2.831662416458129883e+00	2.715661617531380080e-07
2.831530809402469817e+00	2.792430047635179826e-07
2.832013964653020022e+00	2.757273438715239965e-07
2.832557678222660247e+00	2.862304542519839856e-07
2.831354022026060235e+00	2.875954451846810304e-07
2.830164313316350100e+00	2.782862572918869850e-07
2.829878807067869761e+00	2.783811847316029919e-07
2.828756451606750044e+00	2.760913571360099647e-07
2.826968669891359642e+00	2.835099831098449996e-07
2.826241254806519887e+00	2.829532626041539822e-07
2.825141549110410377e+00	2.772965074865749628e-07
2.823444843292240325e+00	2.875147648336160330e-07
2.822815537452699974e+00	2.899387893452719792e-07
2.821681499481199840e+00	2.841773976061499871e-07
2.819990158081049803e+00	2.780427530203330269e-07
2.819085121154790041e+00	2.788557184784260480e-07
2.818168759346009633e+00	2.830478185339739732e-07
2.816324830055240369e+00	2.853006422893330014e-07
2.814512610435489837e+00	2.837302462382279693e-07
2.813265681266779783e+00	2.825593448385119675e-07
2.812379240989689944e+00	2.813624561948819936e-07
2.811244845390319824e+00	2.817739284091020071e-07
2.810123562812810061e+00	2.815200824948489582e-07
2.807856440544129750e+00	2.793284217672039997e-07
2.806855320930479625e+00	2.809653587429410186e-07
2.802124738693240413e+00	2.702843120304639969e-07
2.789888501167299584e+00	2.677187141603780237e-07
2.774435043334959605e+00	2.913607873533980067e-07
2.756932973861690339e+00	2.787074200571489924e-07
2.751123905181879881e+00	2.875686169903420106e-07
2.765592813491819957e+00	2.856789393805339625e-07
2.775352120399479983e+00	2.820347664232019817e-07
2.759375095367430308e+00	2.852876034508189619e-07
2.741073250770570180e+00	2.869111865646900062e-07
2.719553589820860040e+00	2.898070473225229957e-07
2.696009278297420320e+00	3.015401889116880103e-07
2.676232099533080167e+00	2.890514759339730057e-07
2.657731652259829769e+00	2.982058266902419815e-07
2.699089169502259633e+00	2.891367145586999658e-07
2.750265121459959605e+00	2.902682332557590180e-07
2.749908447265620115e+00	2.729682027705870370e-07
2.743195533752440074e+00	2.847407916433460391e-07
2.732849597930909979e+00	2.868585639934260131e-07
2.721257925033569780e+00	2.796494942099460200e-07
2.706439256668089488e+00	2.869033688302279688e-07
2.685751676559450019e+00	2.941284276715719902e-07
2.654384016990660289e+00	2.903177285326800007e-07
2.543562173843379792e+00	2.920345301645820187e-07
2.374461889266969994e+00	3.033524183823560289e-07
2.235454201698300114e+00	3.178129468768869984e-07
2.117833256721499691e+00	3.150987241537819941e-07
2.028621971607210028e+00	3.495696223876800231e-07
1.998461127281189853e+00	3.398760224210000108e-07
1.998561859130860041e+00	3.420030591550860128e-07
1.999117970466610217e+00	3.270091737385580227e-07
1.998954653739929865e+00	3.521068930507129742e-07
1.999145805835720102e+00	3.426567176141910296e-07
1.999472916126250110e+00	3.482403977863910107e-07
1.999666810035710007e+00	3.302578553160809803e-07
