#  temperature dependence of magnetization of quartz holder at 5T
#   temperature (K) 	 M/H (emu)
1.375968980789179952e+01	2.336808442973750067e-07
1.326846647262569867e+01	2.702033340577130083e-07
1.278063058853149947e+01	3.433211990689399998e-07
1.228969621658329991e+01	3.185632891563380172e-07
1.179863691329959785e+01	3.340042378114330164e-07
1.131535863876340109e+01	3.136211810076099767e-07
1.082958173751830167e+01	3.503214845743290086e-07
1.034849357604980113e+01	3.718240793976229711e-07
9.778648376464840197e+00	3.686374043743960310e-07
9.157325267791749823e+00	3.490448243902820076e-07
8.638844966888429511e+00	3.863625607453820011e-07
8.116486072540281427e+00	3.880568356272120708e-07
7.599655389785769266e+00	4.277132909510579433e-07
7.118848562240599698e+00	4.465352008765189901e-07
6.631628751754759854e+00	4.719233476999870463e-07
6.151129961013790393e+00	5.182558979277549512e-07
5.666226387023929334e+00	4.975190199529450594e-07
5.195407867431639737e+00	4.576692659356070522e-07
4.729048490524290216e+00	5.096471180187470514e-07
4.252663850784299981e+00	5.629365929566910064e-07
3.800969362258909801e+00	5.354826201254379059e-07
3.363674044609069824e+00	5.643748593140760194e-07
3.000990748405460096e+00	5.750473757393609889e-07
2.849646449089049849e+00	6.214539429919620866e-07
2.842108845710750398e+00	5.798898325711979511e-07
2.844558000564580080e+00	6.087263410738110205e-07
2.845968246459959605e+00	5.881850678359030143e-07
2.846255898475650081e+00	5.781429487006800147e-07
2.846515893936160335e+00	5.700219705870909410e-07
2.846787810325620338e+00	5.778062833685549675e-07
2.847083926200870252e+00	6.099715201159489737e-07
2.847454309463499644e+00	5.668356115646989982e-07
2.847239136695860040e+00	5.624212796858960566e-07
2.846820950508119896e+00	6.139286138809949353e-07
2.846517801284790039e+00	6.130051522137420387e-07
2.846162199974060059e+00	6.113340235262550494e-07
2.845855236053470350e+00	5.698343756348869839e-07
2.844621062278749779e+00	5.742519893650479721e-07
2.842694878578190032e+00	5.998717743037450228e-07
2.841495394706730071e+00	5.785328177831030108e-07
2.840018987655640093e+00	5.813213064630350534e-07
2.838596105575560191e+00	5.899482872010220861e-07
2.837452292442320001e+00	5.823481871001500104e-07
2.836232185363769975e+00	5.975782199978539195e-07
2.839682817459109998e+00	5.890377653168700274e-07
2.847855567932130239e+00	5.606718122409179936e-07
2.854099273681640181e+00	5.919713944608079467e-07
2.856453180313109907e+00	5.648437807534720914e-07
2.856863260269169924e+00	5.834391937058478804e-07
2.856807827949519929e+00	5.875203254418250085e-07
2.855720043182369938e+00	5.512186051883860077e-07
2.852866053581240013e+00	6.046245071483699581e-07
2.849802374839779606e+00	5.778961361240720815e-07
2.845463156700130281e+00	5.658944008928660787e-07
2.836501359939580080e+00	6.085427191522560101e-07
2.823430776596069780e+00	6.233435215638539868e-07
2.807292103767390135e+00	5.739766606275649795e-07
2.785864830017089844e+00	5.917778207999889515e-07
2.787308335304259810e+00	6.033907248390399583e-07
2.800717115402220347e+00	5.904928394099300293e-07
2.793307185173029783e+00	5.931396321555809649e-07
2.776927471160890004e+00	6.166377371077150008e-07
2.759030818939210317e+00	5.874710735567870297e-07
2.739018321037290260e+00	5.997918394718259390e-07
2.717689156532289818e+00	5.777750597931870093e-07
2.697870492935180220e+00	5.910609429051449421e-07
2.722502708435059926e+00	6.197076924242529958e-07
2.771457552909849742e+00	6.176711124049549726e-07
2.783465266227720392e+00	5.875774692594520169e-07
2.777401447296140358e+00	6.122151675773129905e-07
2.769680023193359819e+00	5.812424215753870223e-07
2.760215282440189544e+00	6.189438609412660857e-07
2.748027682304380104e+00	6.473142109508489212e-07
2.735840797424319959e+00	5.990836453315030486e-07
2.721447944641109729e+00	6.071947879867370825e-07
2.701102137565609684e+00	6.133054396729589442e-07
2.651999115943910024e+00	5.922957602472439425e-07
2.510680198669430485e+00	6.223760502656860817e-07
2.335875749588009587e+00	5.830105490450020237e-07
2.214122653007509545e+00	5.685162372129760249e-07
2.091926455497739923e+00	5.652692371306110150e-07
2.016147494316100186e+00	6.360598992303489657e-07
1.999832332134250157e+00	6.342900379227450659e-07
1.999884545803070068e+00	6.022742557908110648e-07
2.000169277191159889e+00	5.913021720950300011e-07
1.999635219573969946e+00	6.594943016746150192e-07
1.999918878078460027e+00	6.140644183942749570e-07
