#  temperature dependence of magnetization of quartz holder at 3T
#   temperature (K) 	 M/H (emu)
2.077928638458250177e+01	1.197400281142149892e-07
2.028334808349610086e+01	1.295789424459330151e-07
1.978339481353760121e+01	1.400126695281130136e-07
1.929109668731689808e+01	1.060810936784190105e-07
1.879756546020510299e+01	1.334052263774659873e-07
1.830017662048339844e+01	1.010584099146500046e-07
1.778664112091060190e+01	1.295374791517030129e-07
1.730582046508790128e+01	1.642230365863079996e-07
1.682149887084959872e+01	1.129136306583719976e-07
1.633151340484619851e+01	1.356595471965569961e-07
1.583830547332759942e+01	1.776734554723419822e-07
1.533222436904909891e+01	1.473989391637110065e-07
1.485947179794309925e+01	1.881651262009999902e-07
1.436065149307250088e+01	1.683751535807919860e-07
1.387295579910279919e+01	1.727290245973830014e-07
1.339219713211060103e+01	2.116488904164780165e-07
1.290800476074219993e+01	1.805757298174610267e-07
1.242637014389040040e+01	2.172535338181499917e-07
1.194908094406130061e+01	2.007140410778139751e-07
1.145135688781739880e+01	2.163466821767540009e-07
1.097861051559449841e+01	2.104545166201720125e-07
1.048841953277590022e+01	2.391823335238699669e-07
9.874227523803710938e+00	2.564009607090929780e-07
9.240147590637210584e+00	2.534687652737430219e-07
8.678899288177490234e+00	2.917900291994310423e-07
8.133597850799558771e+00	2.849406260031930000e-07
7.624326467514040750e+00	3.278308759757569569e-07
7.130308628082279832e+00	3.199396765221369771e-07
6.648602485656740946e+00	3.191593445202529929e-07
6.159390211105349344e+00	3.630997197343639618e-07
5.666279554367069871e+00	3.603705054594079289e-07
5.204200744628910691e+00	4.252227471341149658e-07
4.731531381607060105e+00	4.072506429818950417e-07
4.272359371185300070e+00	4.434614017197609812e-07
3.826985955238340065e+00	5.115031386234960245e-07
3.385849833488460359e+00	5.044309822434960715e-07
3.008207678794859508e+00	5.160796322182279156e-07
2.851505637168880281e+00	5.063637442185739056e-07
2.841539263725279429e+00	5.134308583852649434e-07
2.841582179069520375e+00	5.266558321530560483e-07
2.847761154174799803e+00	5.230071022142730169e-07
2.859461307525629881e+00	4.977587944776659642e-07
2.865419268608089709e+00	5.003343792208070737e-07
2.866740226745609466e+00	5.199263285554389882e-07
2.868047118186950240e+00	5.284042619254879894e-07
2.868114829063419524e+00	5.247375345504829277e-07
2.868015885353089711e+00	5.132509880730629484e-07
2.866979956626890313e+00	5.053476332865820026e-07
2.865218639373779741e+00	5.040260821644350579e-07
2.863450169563289904e+00	4.909859269742121083e-07
2.861497640609739879e+00	5.122140237578329538e-07
2.859410643577579680e+00	5.048875900713839227e-07
2.856121897697450063e+00	5.108489602731680042e-07
2.853583693504329943e+00	5.285180755473769656e-07
2.851793766021729848e+00	4.909556782804120462e-07
2.849447846412660024e+00	5.075665512444689756e-07
2.848173499107359508e+00	5.102021016440060325e-07
2.847085952758790395e+00	5.023470745193129573e-07
2.845672845840450105e+00	5.125095766806770249e-07
2.845313549041749823e+00	5.041922307370230144e-07
2.845042109489439586e+00	5.202488719425109749e-07
2.843500733375549760e+00	5.210515555648189332e-07
2.842616796493529829e+00	5.064988315573959970e-07
2.842977166175840065e+00	5.114484153137420209e-07
2.842254400253299895e+00	5.062947347488939989e-07
2.841217041015620115e+00	5.218797618453909658e-07
2.840965628623960182e+00	5.215746797495349655e-07
2.836148142814640227e+00	5.228105731249660745e-07
2.826614737510679820e+00	5.199981333468489818e-07
2.808487176895140269e+00	5.032177878454660901e-07
2.783285737037660024e+00	5.222575741783650285e-07
2.774785637855529785e+00	5.068924806307079367e-07
2.787911415100099877e+00	4.988039077743979441e-07
2.791565179824830434e+00	5.086477076001220347e-07
2.778270125389100453e+00	5.058190241681990040e-07
2.761626720428470350e+00	5.291883696150009789e-07
2.741411328315729978e+00	5.152646212249289144e-07
2.721674203872680220e+00	5.305464384311770848e-07
2.702096223831180311e+00	5.260234616365170987e-07
2.712276577949519929e+00	5.289581354376049650e-07
2.757222771644590065e+00	5.033490408225689706e-07
2.780795097351070222e+00	5.251118788361360320e-07
2.778090953826900300e+00	5.255771054112459893e-07
2.771890163421629527e+00	5.171823651370200521e-07
2.764893531799319959e+00	5.277127769181729317e-07
2.757093429565430132e+00	5.185237494286879879e-07
2.746693849563599965e+00	5.318612312122109937e-07
2.733862757682799849e+00	5.157328919945579012e-07
2.719691157340999865e+00	5.305661736491829451e-07
2.698819756507869982e+00	5.159085519445128903e-07
2.665768861770629883e+00	5.214345865112869712e-07
2.541038990020749733e+00	5.616626190525600744e-07
2.365421295166020066e+00	5.402438694060530147e-07
2.233608245849609819e+00	5.568003345971790366e-07
2.114064931869509945e+00	5.496935675713720729e-07
2.025631248950960028e+00	5.505524245475279949e-07
1.999306201934810012e+00	5.697029557035429702e-07
1.999803245067599988e+00	5.714244317808850181e-07
2.000530600547790083e+00	5.638950662815600076e-07
2.000032365322109928e+00	5.762808629511929324e-07
1.999762594699860285e+00	5.635223665595910587e-07
1.999657213687900059e+00	5.816698707731230210e-07
2.000341951847079969e+00	5.456033981133669490e-07
