#  temperature dependence of magnetization of quartz holder at 7T
#   temperature (K) 	 M/H (emu)
2.120570564270019887e+01	1.562114115408769949e-07
2.069684886932369849e+01	1.865327433144289674e-07
2.019623565673829901e+01	1.697433151743659851e-07
1.969794464111329901e+01	1.829049630245580068e-07
1.919610977172849786e+01	1.678556139060019948e-07
1.870131683349610086e+01	1.704425711513280131e-07
1.821580696105960229e+01	1.810500600067019919e-07
1.770613765716550247e+01	1.742529564103499995e-07
1.720964145660400035e+01	2.105062679215880278e-07
1.671232509613039952e+01	2.203362630690389519e-07
1.621043539047240145e+01	2.236292618207889986e-07
1.572127771377559924e+01	2.173050050013100069e-07
1.522664833068849966e+01	2.307397665225980319e-07
1.472389650344850054e+01	2.714671091476630186e-07
1.424933815002439985e+01	2.743021073579349819e-07
1.375854492187500000e+01	2.390147246214259910e-07
1.326872491836549983e+01	2.785460112484360324e-07
1.277000570297239967e+01	3.043167434559100364e-07
1.228745031356809925e+01	2.838027191969530042e-07
1.179904270172119851e+01	3.158837665497569899e-07
1.130899667739869763e+01	2.963386046006510049e-07
1.083419942855839935e+01	3.164116987766989620e-07
1.034883594512939986e+01	3.578541032704670425e-07
9.811881542205810547e+00	3.983719821256240151e-07
9.288385868072509766e+00	3.610177303712800151e-07
8.721590042114259589e+00	4.032415853774270638e-07
8.180507659912111151e+00	3.920486714773859856e-07
7.688111782073980827e+00	4.293165108220799669e-07
7.204048156738280362e+00	4.351255023580349983e-07
6.703188896179200107e+00	4.525094730264460768e-07
6.223302364349369675e+00	4.575356324979989825e-07
5.727009773254390090e+00	5.264533737591009870e-07
5.268655538558959961e+00	5.163382660296279814e-07
4.795034646987910598e+00	5.191873072840639909e-07
4.321166515350340021e+00	5.828121175929849681e-07
3.872034192085270110e+00	5.367627046646930235e-07
3.431546926498409977e+00	6.020514136394659998e-07
3.033130764961240455e+00	5.504146254998679824e-07
2.845260143280029741e+00	5.692314844085040378e-07
2.830636620521549407e+00	6.139266412418800356e-07
2.832630872726439986e+00	5.669348119387220304e-07
2.834136486053470350e+00	5.465897486524999313e-07
2.834813237190250135e+00	5.301580078126709917e-07
2.835751414299009898e+00	5.504015370822779437e-07
2.835635781288150081e+00	5.743715889098029764e-07
2.834992051124569645e+00	5.782768090491939589e-07
2.834988713264470217e+00	5.737300070744670226e-07
2.834882259368900037e+00	5.746407558305879101e-07
2.834730267524720571e+00	5.583118789142560340e-07
2.834626793861390492e+00	5.986718058591409487e-07
2.834131836891170320e+00	5.757662805549550548e-07
2.833788871765140271e+00	6.002353098464509929e-07
2.833237409591669920e+00	5.732726795405500377e-07
2.832640886306759587e+00	5.364394629344910696e-07
2.834069609642030141e+00	5.644352819085220584e-07
2.834813356399540130e+00	5.433499902687689756e-07
2.833538293838499644e+00	5.362667961802379122e-07
2.832755565643310103e+00	5.878177081131869773e-07
2.831922054290770152e+00	5.782452863225410201e-07
2.830988645553590199e+00	6.004499859636270906e-07
2.833749532699580076e+00	5.666857015345750101e-07
2.841642260551450416e+00	6.085585778816510424e-07
2.848069429397579899e+00	5.985924554252919874e-07
2.850921988487240100e+00	5.715558287511329599e-07
2.851851224899290216e+00	5.566689760318039817e-07
2.851743698120120296e+00	5.706043871354710809e-07
2.850853443145750177e+00	5.813115234160599643e-07
2.847983241081240013e+00	5.531822006129139612e-07
2.840678215026859466e+00	5.746775722061530378e-07
2.829192280769349921e+00	5.556866831418100506e-07
2.811842083930970571e+00	6.042196635045989558e-07
2.792467832565309838e+00	6.247623196676289723e-07
2.776443839073179820e+00	5.706675967322749933e-07
2.781607985496519664e+00	5.940883567549539676e-07
2.797291278839109996e+00	5.570575000157299548e-07
2.791365742683410200e+00	5.966049794309100035e-07
2.771891474723819915e+00	5.771312706131499798e-07
2.754278302192689765e+00	5.961715384415349734e-07
2.733288288116459963e+00	5.565972223842490608e-07
2.710237503051759589e+00	6.046774110390779882e-07
2.693313717842100274e+00	6.203071426376620556e-07
2.723145365715029964e+00	5.723826585010359771e-07
2.771185755729680178e+00	5.714307947292309374e-07
2.779210925102229890e+00	6.060121305600810105e-07
2.772587776184080255e+00	5.794844475125719656e-07
2.764693021774290216e+00	6.181342989068270847e-07
2.755185961723329857e+00	5.903179969219589848e-07
2.742451071739200330e+00	5.901823347123179199e-07
2.729179739952089623e+00	5.768929176488840612e-07
2.714369773864750091e+00	5.676995534673629764e-07
2.694858551025390181e+00	5.343665365728509969e-07
2.643352270126339665e+00	5.672705181707039757e-07
2.486521363258359596e+00	5.582605324481949853e-07
2.322463154792790085e+00	5.855824657064250295e-07
2.199446201324459782e+00	5.671622501518340575e-07
2.076993942260739967e+00	5.973456211740630298e-07
2.010438323020939944e+00	5.627215821310559754e-07
1.999323785305019863e+00	6.103809238693290283e-07
1.999661147594449906e+00	5.693003018866229784e-07
2.000271081924439809e+00	5.447275881054510162e-07
2.000226259231570047e+00	5.743807556211310846e-07
1.999561190605160022e+00	6.013306628772310660e-07
1.999656558036799980e+00	5.435149183186989791e-07
1.999689817428589977e+00	5.798753871056140206e-07
